station_id,timestamp,temperature,humidity,wind_speed,wind_direction,pressure,rainfall
IND_UP_004,2026-01-25 15:00:00,24.3,60.0,2.1,260.5,1004.0,0.0
IND_UP_004,2026-01-25 16:00:00,22.2,,1.5,182.0,1004.2,0.0
IND_UP_004,2026-01-25 17:00:00,22.5,58.6,2.2,234.4,1004.0,0.0
IND_UP_004,2026-01-25 18:00:00,22.4,59.3,6.4,275.3,1004.1,0.0
IND_UP_004,2026-01-25 19:00:00,21.1,59.1,1.9,295.5,1004.0,0.0
IND_UP_004,2026-01-25 20:00:00,17.8,64.8,2.9,315.3,1004.4,0.0
IND_UP_004,2026-01-25 21:00:00,16.1,74.6,4.0,249.7,1004.1,0.0
IND_UP_004,2026-01-25 22:00:00,13.1,67.7,3.8,26.9,1004.5,0.0
IND_UP_004,2026-01-25 23:00:00,12.8,70.3,2.8,277.3,1004.3,0.0
IND_UP_004,2026-01-26 00:00:00,15.8,66.9,2.6,239.1,1004.2,0.0
IND_UP_004,2026-01-26 01:00:00,11.9,75.0,3.6,139.0,1004.1,0.0
IND_UP_004,2026-01-26 02:00:00,11.5,79.1,7.0,179.0,1003.7,0.0
IND_UP_004,2026-01-26 03:00:00,11.2,74.0,4.1,145.8,1003.8,0.0
IND_UP_004,2026-01-26 04:00:00,11.0,76.2,4.4,171.6,1004.2,0.0
IND_UP_004,2026-01-26 05:00:00,12.7,69.7,5.0,237.7,1004.2,0.0
IND_UP_004,2026-01-26 06:00:00,15.2,71.8,,181.2,1003.9,0.0
IND_UP_004,2026-01-26 07:00:00,17.0,62.4,6.5,288.5,1004.7,0.0
IND_UP_004,2026-01-26 08:00:00,17.2,59.7,4.9,199.6,1003.7,0.0
IND_UP_004,2026-01-26 09:00:00,19.5,66.3,5.0,289.2,1003.8,0.0
IND_UP_004,2026-01-26 10:00:00,20.3,58.4,3.4,162.0,1003.8,0.0
IND_UP_004,2026-01-26 11:00:00,23.8,56.4,6.4,213.8,,0.0
IND_UP_004,2026-01-26 12:00:00,25.8,51.7,2.9,198.6,,0.0
IND_UP_004,2026-01-26 13:00:00,23.8,55.8,2.4,297.5,1004.5,0.0
IND_UP_004,2026-01-26 14:00:00,24.5,54.4,1.8,245.5,1004.1,0.0
IND_UP_004,2026-01-26 15:00:00,23.8,66.9,2.3,254.4,1003.6,0.0
IND_UP_004,2026-01-26 16:00:00,27.1,49.9,3.4,277.7,1004.6,0.0
IND_UP_004,2026-01-26 17:00:00,22.4,55.5,3.4,217.1,1003.3,0.0
IND_UP_004,2026-01-26 18:00:00,17.9,68.7,0.8,230.4,1004.4,0.0
IND_UP_004,2026-01-26 19:00:00,18.1,68.6,2.0,225.4,1004.9,0.0
IND_UP_004,2026-01-26 20:00:00,17.8,61.6,2.4,184.4,1003.9,0.0
IND_UP_004,2026-01-26 21:00:00,17.1,73.8,3.7,303.7,1003.6,0.0
IND_UP_004,2026-01-26 22:00:00,15.1,73.8,4.3,243.2,1004.0,0.0
IND_UP_004,2026-01-26 23:00:00,12.3,73.6,3.9,259.3,1003.5,0.0
IND_UP_004,2026-01-27 00:00:00,11.2,78.8,2.9,247.0,1004.4,0.0
IND_UP_004,2026-01-27 01:00:00,9.4,83.3,4.8,247.1,1003.3,0.0
IND_UP_004,2026-01-27 02:00:00,12.3,75.3,3.8,165.1,1004.3,0.0
IND_UP_004,2026-01-27 03:00:00,10.7,77.2,3.9,107.2,1004.4,0.0
IND_UP_004,2026-01-27 04:00:00,12.1,,5.2,147.3,1004.1,0.0
IND_UP_004,2026-01-27 05:00:00,14.2,74.7,5.3,214.3,1004.4,0.0
IND_UP_004,2026-01-27 06:00:00,15.7,71.5,5.6,227.5,1004.4,0.0
IND_UP_004,2026-01-27 07:00:00,17.3,67.8,4.8,264.0,1003.5,0.0
IND_UP_004,2026-01-27 08:00:00,17.7,59.9,4.9,160.9,1003.9,0.0
IND_UP_004,2026-01-27 09:00:00,19.7,60.4,8.1,149.0,1004.6,
IND_UP_004,2026-01-27 10:00:00,22.2,65.4,5.2,291.9,1004.5,0.0
IND_UP_004,2026-01-27 11:00:00,23.8,53.2,4.8,294.8,1004.2,0.0
IND_UP_004,2026-01-27 12:00:00,22.1,62.1,4.2,205.8,1003.9,0.0
IND_UP_004,2026-01-27 13:00:00,25.3,54.6,2.2,162.5,1004.1,0.0
IND_UP_004,2026-01-27 14:00:00,23.8,55.5,2.7,239.8,1003.9,0.0
IND_UP_004,2026-01-27 15:00:00,24.1,53.6,1.2,315.0,1003.5,0.0
IND_UP_004,2026-01-27 16:00:00,23.5,54.2,1.7,198.0,,0.0
IND_UP_004,2026-01-27 17:00:00,22.4,52.9,1.1,293.0,1003.5,0.0
IND_UP_004,2026-01-27 18:00:00,21.4,64.6,2.4,235.1,1003.6,0.0
IND_UP_004,2026-01-27 19:00:00,19.4,61.1,1.7,205.9,1004.1,0.0
IND_UP_004,2026-01-27 20:00:00,19.2,68.4,1.0,258.1,1004.5,0.0
IND_UP_004,2026-01-27 21:00:00,16.0,66.6,1.8,329.2,1004.9,0.0
IND_UP_004,2026-01-27 22:00:00,12.5,76.0,2.2,328.2,1004.8,0.0
IND_UP_004,2026-01-27 23:00:00,15.5,72.4,3.0,270.5,1004.1,0.0
IND_UP_004,2026-01-28 00:00:00,12.6,78.3,2.9,131.1,1004.1,0.0
IND_UP_004,2026-01-28 01:00:00,9.3,83.4,3.1,225.4,1003.8,0.0
IND_UP_004,2026-01-28 02:00:00,11.3,79.6,4.6,179.0,1004.7,0.0
IND_UP_004,2026-01-28 03:00:00,10.4,76.4,5.4,199.9,1004.2,0.0
IND_UP_004,2026-01-28 04:00:00,14.4,69.8,4.3,231.8,1003.0,0.0
IND_UP_004,2026-01-28 05:00:00,12.4,78.2,4.4,220.7,1004.2,0.0
IND_UP_004,2026-01-28 06:00:00,16.4,67.3,4.4,226.2,,10.1
IND_UP_004,2026-01-28 07:00:00,16.5,,5.3,89.3,1004.1,0.0
IND_UP_004,2026-01-28 08:00:00,19.3,,6.7,212.8,1004.3,0.0
IND_UP_004,2026-01-28 09:00:00,20.6,59.1,7.0,218.7,1003.7,0.0
IND_UP_004,2026-01-28 10:00:00,22.1,53.8,3.7,259.1,1004.1,0.0
IND_UP_004,2026-01-28 11:00:00,23.4,56.6,5.6,196.9,1004.2,0.0
IND_UP_004,2026-01-28 12:00:00,24.3,68.0,2.8,308.3,1003.1,0.0
IND_UP_004,2026-01-28 13:00:00,24.9,56.5,2.5,336.8,1003.8,0.0
IND_UP_004,2026-01-28 14:00:00,24.9,56.4,,148.3,1003.6,0.0
IND_UP_004,2026-01-28 15:00:00,21.9,61.7,1.3,233.4,1004.3,0.0
IND_UP_004,2026-01-28 16:00:00,23.4,54.8,1.0,278.7,1004.5,0.0
IND_UP_004,2026-01-28 17:00:00,22.7,57.3,1.6,254.9,1003.9,0.0
IND_UP_004,2026-01-28 18:00:00,20.7,56.7,1.8,267.8,1003.9,0.0
IND_UP_004,2026-01-28 19:00:00,19.8,63.8,1.0,225.3,1003.7,
IND_UP_004,2026-01-28 20:00:00,17.6,68.0,1.4,250.9,1004.4,0.0
IND_UP_004,2026-01-28 21:00:00,18.3,74.3,2.4,264.1,1004.0,0.0
IND_UP_004,2026-01-28 22:00:00,,79.0,3.7,333.8,1003.4,0.0
IND_UP_004,2026-01-28 23:00:00,13.3,74.6,2.1,337.4,1004.0,0.0
IND_UP_004,2026-01-29 00:00:00,12.6,73.6,5.0,168.5,1004.4,0.0
IND_UP_004,2026-01-29 01:00:00,11.0,70.5,3.5,197.8,1004.6,0.0
IND_UP_004,2026-01-29 02:00:00,12.4,73.2,4.2,163.5,1004.1,0.0
IND_UP_004,2026-01-29 03:00:00,10.2,75.2,4.5,301.5,1004.5,0.0
IND_UP_004,2026-01-29 04:00:00,11.9,76.9,5.1,150.7,1004.4,44.6
IND_UP_004,2026-01-29 05:00:00,13.0,67.9,5.1,89.3,1004.8,7.7
IND_UP_004,2026-01-29 06:00:00,12.9,,8.2,180.5,1004.1,0.0
IND_UP_004,2026-01-29 07:00:00,15.7,66.1,5.0,195.3,1003.7,0.0
IND_UP_004,2026-01-29 08:00:00,17.9,64.8,4.3,192.4,1003.9,0.0
IND_UP_004,2026-01-29 09:00:00,22.0,65.4,4.3,200.9,1003.4,0.0
IND_UP_004,2026-01-29 10:00:00,21.2,60.4,3.4,159.6,1003.5,18.1
IND_UP_004,2026-01-29 11:00:00,25.0,57.2,,141.0,1004.7,0.0
IND_UP_004,2026-01-29 12:00:00,23.5,55.7,3.1,213.0,1004.3,0.0
IND_UP_004,2026-01-29 13:00:00,23.6,59.4,2.1,287.5,1004.2,0.0
IND_UP_004,2026-01-29 14:00:00,25.3,58.3,2.4,242.0,1003.9,0.0
IND_UP_004,2026-01-29 15:00:00,23.0,58.5,2.1,279.0,1003.8,0.0
IND_UP_004,2026-01-29 16:00:00,24.0,55.4,1.9,308.9,1004.0,0.0
IND_UP_004,2026-01-29 17:00:00,21.3,62.1,1.5,251.2,1004.1,0.0
IND_UP_004,2026-01-29 18:00:00,21.3,56.7,1.3,234.5,1004.0,0.0
IND_UP_004,2026-01-29 19:00:00,19.5,63.2,1.1,297.2,1004.4,0.0
IND_UP_004,2026-01-29 20:00:00,16.4,72.9,2.2,257.3,1003.6,0.0
IND_UP_004,2026-01-29 21:00:00,16.7,66.9,2.1,284.5,1004.1,0.0
IND_UP_004,2026-01-29 22:00:00,13.3,73.0,2.5,347.3,1003.6,0.0
IND_UP_004,2026-01-29 23:00:00,13.0,68.2,2.6,262.7,1004.8,0.0
IND_UP_004,2026-01-30 00:00:00,11.7,76.5,3.5,155.9,1004.0,0.0
IND_UP_004,2026-01-30 01:00:00,13.0,79.2,3.2,267.7,1004.1,0.0
IND_UP_004,2026-01-30 02:00:00,11.7,77.8,3.7,160.3,1003.8,0.0
IND_UP_004,2026-01-30 03:00:00,14.3,72.3,5.4,241.9,1003.7,0.0
IND_UP_004,2026-01-30 04:00:00,11.7,70.6,4.6,202.2,1004.2,14.0
IND_UP_004,2026-01-30 05:00:00,12.5,72.9,5.5,183.7,1004.2,0.0
IND_UP_004,2026-01-30 06:00:00,14.5,66.9,4.3,274.8,1003.8,0.0
IND_UP_004,2026-01-30 07:00:00,18.1,64.4,6.8,222.3,1004.7,0.0
IND_UP_004,2026-01-30 08:00:00,18.5,,4.6,196.0,1004.0,0.0
IND_UP_004,2026-01-30 09:00:00,19.1,60.9,5.9,197.4,1004.2,0.0
IND_UP_004,2026-01-30 10:00:00,18.9,65.3,5.0,176.5,1003.7,0.0
IND_UP_004,2026-01-30 11:00:00,23.3,56.3,4.6,183.1,1004.0,0.0
IND_UP_004,2026-01-30 12:00:00,23.2,61.0,2.7,228.4,1004.6,0.0
IND_UP_004,2026-01-30 13:00:00,24.5,66.3,2.3,192.7,1004.4,0.0
IND_UP_004,2026-01-30 14:00:00,26.1,49.6,2.1,217.8,1004.6,0.0
IND_UP_004,2026-01-30 15:00:00,23.6,57.2,1.8,239.6,1004.1,0.0
IND_UP_004,2026-01-30 16:00:00,25.7,50.2,1.4,267.3,1004.1,0.0
IND_UP_004,2026-01-30 17:00:00,21.3,57.1,1.1,213.3,1004.6,0.0
IND_UP_004,2026-01-30 18:00:00,22.1,64.7,4.1,306.3,1003.2,0.0
IND_UP_004,2026-01-30 19:00:00,16.9,67.2,1.5,240.0,1004.4,0.0
IND_UP_004,2026-01-30 20:00:00,15.7,70.4,2.0,212.2,1004.1,0.0
IND_UP_004,2026-01-30 21:00:00,17.5,71.0,1.6,196.7,1004.6,0.0
IND_UP_004,2026-01-30 22:00:00,13.8,71.1,1.9,202.3,1004.6,0.0
IND_UP_004,2026-01-30 23:00:00,12.6,69.5,2.1,306.2,1003.0,0.0
IND_UP_005,2026-01-01 00:00:00,11.6,72.6,4.7,210.8,991.2,0.0
IND_UP_005,2026-01-01 01:00:00,11.0,83.6,5.0,225.8,990.8,0.0
IND_UP_005,2026-01-01 02:00:00,12.3,80.8,4.3,137.7,991.1,0.0
IND_UP_005,2026-01-01 03:00:00,13.1,73.1,6.6,164.3,990.3,0.0
IND_UP_005,2026-01-01 04:00:00,10.7,82.2,4.3,198.3,991.5,0.0
IND_UP_005,2026-01-01 05:00:00,12.6,75.7,7.5,191.2,990.9,0.0
IND_UP_005,2026-01-01 06:00:00,15.0,71.3,5.5,228.3,991.5,0.0
IND_UP_005,2026-01-01 07:00:00,15.4,69.7,4.6,162.1,991.6,0.0
IND_UP_005,2026-01-01 08:00:00,17.7,70.2,4.4,159.3,990.8,0.0
IND_UP_005,2026-01-01 09:00:00,20.0,55.3,4.0,216.9,991.2,0.0
IND_UP_005,2026-01-01 10:00:00,20.6,60.7,4.6,262.1,990.7,0.0
IND_UP_005,2026-01-01 11:00:00,21.1,58.8,4.0,289.1,991.2,0.0
IND_UP_005,2026-01-01 12:00:00,24.6,62.0,3.1,304.2,991.2,0.0
IND_UP_005,2026-01-01 13:00:00,25.4,53.6,3.1,203.4,990.5,0.0
IND_UP_005,2026-01-01 14:00:00,22.7,57.0,2.0,230.2,991.1,0.0
IND_UP_005,2026-01-01 15:00:00,23.9,60.6,2.1,244.1,991.6,0.0
IND_UP_005,2026-01-01 16:00:00,25.1,60.2,1.8,222.4,990.4,0.0
IND_UP_005,2026-01-01 17:00:00,21.0,58.2,1.2,297.1,990.6,0.0
IND_UP_005,2026-01-01 18:00:00,22.4,59.9,0.7,279.4,991.3,0.0
IND_UP_005,2026-01-01 19:00:00,20.3,59.7,1.5,157.2,991.3,0.0
IND_UP_005,2026-01-01 20:00:00,15.6,68.3,1.1,45.0,991.3,0.0
IND_UP_005,2026-01-01 21:00:00,17.0,69.6,2.9,280.7,991.2,0.0
IND_UP_005,2026-01-01 22:00:00,17.5,63.6,3.5,221.9,991.1,0.0
IND_UP_005,2026-01-01 23:00:00,14.8,71.9,5.2,280.4,991.2,0.0
IND_UP_005,2026-01-02 00:00:00,11.6,73.1,3.3,290.3,990.9,0.0
IND_UP_005,2026-01-02 01:00:00,11.9,72.6,7.7,203.7,991.3,23.6
IND_UP_005,2026-01-02 02:00:00,11.3,77.3,4.9,182.4,991.6,0.0
IND_UP_005,2026-01-02 03:00:00,10.8,77.0,5.2,189.6,991.2,0.0
IND_UP_005,2026-01-02 04:00:00,11.4,73.4,6.4,179.4,991.1,0.0
IND_UP_005,2026-01-02 05:00:00,13.3,71.9,4.4,232.5,991.1,0.0
IND_UP_005,2026-01-02 06:00:00,14.2,77.6,4.4,276.8,991.1,0.0
IND_UP_005,2026-01-02 07:00:00,16.2,68.6,4.4,243.5,991.0,0.0
IND_UP_005,2026-01-02 08:00:00,18.0,66.6,7.0,92.0,991.3,0.0
IND_UP_005,2026-01-02 09:00:00,20.2,72.2,5.1,280.3,991.0,0.0
IND_UP_005,2026-01-02 10:00:00,20.8,59.7,4.6,250.4,990.6,0.0
IND_UP_005,2026-01-02 11:00:00,21.9,56.8,4.7,165.9,991.3,0.0
IND_UP_005,2026-01-02 12:00:00,23.2,61.4,3.0,260.7,990.7,0.0
IND_UP_005,2026-01-02 13:00:00,22.2,59.0,2.8,252.0,991.3,0.0
IND_UP_005,2026-01-02 14:00:00,25.9,50.1,6.7,237.1,990.9,0.0
IND_UP_005,2026-01-02 15:00:00,22.5,55.5,2.6,287.6,991.5,0.0
IND_UP_005,2026-01-02 16:00:00,24.2,56.9,1.0,260.2,991.7,0.0
IND_UP_005,2026-01-02 17:00:00,,64.8,1.4,241.7,990.8,0.0
IND_UP_005,2026-01-02 18:00:00,20.3,67.6,3.3,188.6,990.7,0.0
IND_UP_005,2026-01-02 19:00:00,17.0,66.3,0.9,336.9,991.2,0.0
IND_UP_005,2026-01-02 20:00:00,17.3,61.1,1.0,255.4,,0.0
IND_UP_005,2026-01-02 21:00:00,17.7,69.9,1.4,228.4,990.5,0.0
IND_UP_005,2026-01-02 22:00:00,14.6,73.7,2.0,227.6,990.7,3.2
IND_UP_005,2026-01-02 23:00:00,12.3,69.6,2.1,261.9,991.7,0.0
IND_UP_005,2026-01-03 00:00:00,12.5,73.3,5.8,213.1,991.3,0.0
IND_UP_005,2026-01-03 01:00:00,13.3,76.2,4.1,228.1,991.2,0.0
IND_UP_005,2026-01-03 02:00:00,11.1,78.9,4.2,255.7,991.5,0.0
IND_UP_005,2026-01-03 03:00:00,12.9,73.9,5.0,276.9,991.4,0.0
IND_UP_005,2026-01-03 04:00:00,11.5,85.0,4.6,193.7,991.4,0.0
IND_UP_005,2026-01-03 05:00:00,11.1,77.9,5.2,243.8,990.9,0.0
IND_UP_005,2026-01-03 06:00:00,15.5,68.2,5.9,206.7,,0.0
IND_UP_005,2026-01-03 07:00:00,15.7,69.3,4.7,278.7,991.8,0.0
IND_UP_005,2026-01-03 08:00:00,16.5,73.0,6.5,247.5,991.4,56.0
IND_UP_005,2026-01-03 09:00:00,20.8,58.5,4.7,174.5,991.1,0.0
IND_UP_005,2026-01-03 10:00:00,22.7,58.9,3.7,205.7,991.5,0.0
IND_UP_005,2026-01-03 11:00:00,23.6,57.1,4.1,340.1,991.5,0.0
IND_UP_005,2026-01-03 12:00:00,24.0,54.5,8.1,202.2,991.1,0.0
IND_UP_005,2026-01-03 13:00:00,25.4,61.0,2.0,186.5,991.1,0.0
IND_UP_005,2026-01-03 14:00:00,26.5,58.3,2.8,221.2,991.0,0.0
IND_UP_005,2026-01-03 15:00:00,22.6,62.7,1.4,204.0,991.0,0.0
IND_UP_005,2026-01-03 16:00:00,24.4,59.9,4.3,198.7,990.2,0.0
IND_UP_005,2026-01-03 17:00:00,21.9,62.1,2.6,161.4,990.9,0.0
IND_UP_005,2026-01-03 18:00:00,21.8,54.4,3.5,256.0,990.7,0.0
IND_UP_005,2026-01-03 19:00:00,20.0,58.2,4.9,230.2,991.2,0.0
IND_UP_005,2026-01-03 20:00:00,19.3,68.1,1.3,240.8,990.6,0.0
IND_UP_005,2026-01-03 21:00:00,18.6,65.7,3.0,182.0,990.9,0.0
IND_UP_005,2026-01-03 22:00:00,14.6,76.3,1.7,244.4,990.5,0.0
IND_UP_005,2026-01-03 23:00:00,10.6,82.1,2.3,247.6,991.1,0.0
IND_UP_005,2026-01-04 00:00:00,12.6,73.2,3.6,241.6,991.1,0.0
IND_UP_005,2026-01-04 01:00:00,10.7,74.6,7.0,155.5,990.9,0.0
IND_UP_005,2026-01-04 02:00:00,11.2,79.1,3.5,204.5,991.0,0.0
IND_UP_005,2026-01-04 03:00:00,12.6,80.1,8.4,191.6,990.9,0.0
IND_UP_005,2026-01-04 04:00:00,11.9,75.9,5.7,242.1,990.5,0.0
IND_UP_005,2026-01-04 05:00:00,13.7,70.8,5.6,306.1,990.9,0.0
IND_UP_005,2026-01-04 06:00:00,13.5,75.6,4.8,203.3,991.5,0.0
IND_UP_005,2026-01-04 07:00:00,17.7,72.2,5.9,242.1,991.3,0.0
IND_UP_005,2026-01-04 08:00:00,16.9,70.5,6.0,223.5,991.0,0.0
IND_UP_005,2026-01-04 09:00:00,18.0,68.5,4.8,143.7,990.4,0.0
IND_UP_005,2026-01-04 10:00:00,20.7,54.9,3.9,198.5,991.3,0.0
IND_UP_005,2026-01-04 11:00:00,22.8,53.3,3.1,205.8,991.0,0.0
IND_UP_005,2026-01-04 12:00:00,22.8,57.8,2.9,148.9,990.5,0.0
IND_UP_005,2026-01-04 13:00:00,24.2,63.8,2.2,174.7,991.4,0.0
IND_UP_005,2026-01-04 14:00:00,23.1,61.2,4.0,311.5,991.0,0.0
IND_UP_005,2026-01-04 15:00:00,23.0,55.6,1.3,273.3,990.4,0.0
IND_UP_005,2026-01-04 16:00:00,23.8,61.0,1.8,243.9,990.3,0.0
IND_UP_005,2026-01-04 17:00:00,22.2,59.4,3.4,256.4,990.8,0.0
IND_UP_005,2026-01-04 18:00:00,22.3,61.4,1.0,309.9,990.6,0.0
IND_UP_005,2026-01-04 19:00:00,18.0,68.4,1.2,167.7,991.0,0.0
IND_UP_005,2026-01-04 20:00:00,19.1,63.2,2.2,237.7,990.7,0.0
IND_UP_005,2026-01-04 21:00:00,14.0,72.6,1.8,358.8,990.7,0.0
IND_UP_005,2026-01-04 22:00:00,15.1,69.4,1.7,336.9,990.8,0.0
IND_UP_005,2026-01-04 23:00:00,15.7,62.9,2.7,238.8,991.2,0.0
IND_UP_005,2026-01-05 00:00:00,13.8,64.1,2.8,59.2,990.4,0.0
IND_UP_005,2026-01-05 01:00:00,13.2,73.7,4.5,178.3,991.0,0.0
IND_UP_005,2026-01-05 02:00:00,10.2,78.1,3.9,194.2,990.8,3.6
IND_UP_005,2026-01-05 03:00:00,11.7,76.3,6.3,202.3,990.6,0.0
IND_UP_005,2026-01-05 04:00:00,12.4,74.3,5.7,233.3,990.6,0.0
IND_UP_005,2026-01-05 05:00:00,13.2,74.2,7.8,223.6,990.9,0.0
IND_UP_005,2026-01-05 06:00:00,16.9,68.2,4.9,305.6,990.8,0.0
IND_UP_005,2026-01-05 07:00:00,17.2,68.0,4.4,241.7,991.1,0.0
IND_UP_005,2026-01-05 08:00:00,18.8,63.4,6.4,216.3,990.6,0.0
IND_UP_005,2026-01-05 09:00:00,18.8,57.8,4.3,202.4,991.2,0.0
IND_UP_005,2026-01-05 10:00:00,22.2,56.7,3.5,212.7,990.6,0.0
IND_UP_005,2026-01-05 11:00:00,21.2,61.7,5.0,250.2,990.7,0.0
IND_UP_005,2026-01-05 12:00:00,24.3,55.4,2.6,189.5,991.2,0.0
IND_UP_005,2026-01-05 13:00:00,24.8,63.2,2.4,152.1,990.8,0.0
IND_UP_005,2026-01-05 14:00:00,23.7,59.7,4.6,260.3,991.2,0.0
IND_UP_005,2026-01-05 15:00:00,24.4,57.7,2.3,306.9,990.8,0.0
IND_UP_005,2026-01-05 16:00:00,23.4,56.8,4.0,235.0,990.5,0.0
IND_UP_005,2026-01-05 17:00:00,23.3,54.0,1.1,239.2,990.0,0.0
IND_UP_005,2026-01-05 18:00:00,23.1,58.0,4.4,190.9,990.6,0.0
IND_UP_005,2026-01-05 19:00:00,20.0,56.3,3.0,340.1,990.6,0.0
IND_UP_005,2026-01-05 20:00:00,16.8,66.2,1.6,198.4,991.1,0.0
IND_UP_005,2026-01-05 21:00:00,16.7,72.8,2.1,329.2,991.4,0.0
IND_UP_005,2026-01-05 22:00:00,14.4,68.8,2.3,235.1,991.2,0.0
IND_UP_005,2026-01-05 23:00:00,13.7,65.5,2.4,336.2,990.8,0.0
IND_UP_005,2026-01-06 00:00:00,10.7,75.5,3.7,109.2,990.7,0.0
IND_UP_005,2026-01-06 01:00:00,12.4,76.5,4.6,256.5,990.7,0.0
IND_UP_005,2026-01-06 02:00:00,11.8,78.2,6.1,207.1,991.6,10.2
IND_UP_005,2026-01-06 03:00:00,12.1,74.4,9.1,207.6,992.0,0.0
IND_UP_005,2026-01-06 04:00:00,14.7,70.1,4.8,254.5,991.3,3.0
IND_UP_005,2026-01-06 05:00:00,12.6,80.3,5.1,141.5,990.6,0.0
IND_UP_005,2026-01-06 06:00:00,16.0,78.3,5.0,203.5,991.6,0.0
IND_UP_005,2026-01-06 07:00:00,15.4,78.1,6.7,279.9,991.1,0.0
IND_UP_005,2026-01-06 08:00:00,20.2,60.2,6.8,181.1,990.5,0.0
IND_UP_005,2026-01-06 09:00:00,23.0,66.3,5.8,184.1,991.4,0.0
IND_UP_005,2026-01-06 10:00:00,21.0,57.0,4.0,216.6,991.0,0.0
IND_UP_005,2026-01-06 11:00:00,23.5,54.4,3.8,214.5,990.8,0.0
IND_UP_005,2026-01-06 12:00:00,23.2,52.7,3.2,285.5,991.0,0.0
IND_UP_005,2026-01-06 13:00:00,23.5,61.5,3.5,281.3,990.9,0.0
IND_UP_005,2026-01-06 14:00:00,24.0,57.8,3.8,313.1,990.8,0.0
IND_UP_005,2026-01-06 15:00:00,25.2,57.6,2.3,193.9,991.1,0.0
IND_UP_005,2026-01-06 16:00:00,23.7,57.2,2.2,313.2,991.1,0.0
IND_UP_005,2026-01-06 17:00:00,23.7,60.6,2.2,347.8,991.2,0.0
IND_UP_005,2026-01-06 18:00:00,23.3,62.7,2.9,295.2,991.1,0.0
IND_UP_005,2026-01-06 19:00:00,20.0,60.9,0.9,275.5,991.1,0.0
IND_UP_005,2026-01-06 20:00:00,18.4,69.8,3.8,308.0,991.0,0.0
IND_UP_005,2026-01-06 21:00:00,16.9,65.6,1.8,260.3,991.1,0.0
IND_UP_005,2026-01-06 22:00:00,15.3,67.2,3.3,275.0,991.3,0.0
IND_UP_005,2026-01-06 23:00:00,11.7,,2.6,272.7,990.9,0.0
IND_UP_005,2026-01-07 00:00:00,11.0,71.8,3.4,283.1,991.1,0.0
IND_UP_005,2026-01-07 01:00:00,11.2,76.5,5.8,126.8,991.4,0.0
IND_UP_005,2026-01-07 02:00:00,11.5,75.0,4.1,223.1,991.1,0.0
IND_UP_005,2026-01-07 03:00:00,13.3,76.7,5.4,158.3,990.6,0.9
IND_UP_005,2026-01-07 04:00:00,11.3,78.0,5.0,293.1,991.4,0.0
IND_UP_005,2026-01-07 05:00:00,12.8,,4.5,240.1,991.1,0.0
IND_UP_005,2026-01-07 06:00:00,14.5,69.2,5.0,219.5,990.3,0.0
IND_UP_005,2026-01-07 07:00:00,16.6,68.1,4.4,233.3,990.8,0.0
IND_UP_005,2026-01-07 08:00:00,18.4,70.5,5.7,175.6,991.0,14.7
IND_UP_005,2026-01-07 09:00:00,19.6,63.1,3.9,205.6,990.9,0.0
IND_UP_005,2026-01-07 10:00:00,20.7,55.8,4.6,175.1,990.7,0.0
IND_UP_005,2026-01-07 11:00:00,24.1,55.4,3.2,200.0,991.0,0.0
IND_UP_005,2026-01-07 12:00:00,24.0,57.3,3.7,277.6,991.5,0.0
IND_UP_005,2026-01-07 13:00:00,25.1,59.1,2.2,313.2,990.7,0.0
IND_UP_005,2026-01-07 14:00:00,26.6,55.1,5.3,319.2,,0.0
IND_UP_005,2026-01-07 15:00:00,25.0,65.0,2.0,218.5,990.9,0.0
IND_UP_005,2026-01-07 16:00:00,24.6,53.3,3.4,273.0,991.3,0.0
IND_UP_005,2026-01-07 17:00:00,23.8,56.8,1.4,220.4,991.6,0.0
IND_UP_005,2026-01-07 18:00:00,23.3,58.1,1.2,237.3,990.4,0.0
IND_UP_005,2026-01-07 19:00:00,19.2,64.9,1.6,241.0,991.8,0.0
IND_UP_005,2026-01-07 20:00:00,15.9,64.8,1.1,291.3,991.3,0.0
IND_UP_005,2026-01-07 21:00:00,17.1,60.6,2.9,201.3,991.0,
IND_UP_005,2026-01-07 22:00:00,16.8,66.1,4.1,10.8,991.2,0.0
IND_UP_005,2026-01-07 23:00:00,13.0,71.7,2.6,268.0,990.7,0.0
IND_UP_005,2026-01-08 00:00:00,13.1,74.6,6.4,144.5,990.6,0.0
IND_UP_005,2026-01-08 01:00:00,13.8,66.0,3.8,224.0,991.5,0.0
IND_UP_005,2026-01-08 02:00:00,9.8,82.9,3.4,160.6,990.8,0.0
IND_UP_005,2026-01-08 03:00:00,13.7,73.8,4.2,119.0,991.8,0.0
IND_UP_005,2026-01-08 04:00:00,13.1,74.1,7.7,122.5,991.0,0.0
IND_UP_005,2026-01-08 05:00:00,13.1,74.3,5.1,265.5,991.3,0.0
IND_UP_005,2026-01-08 06:00:00,15.9,64.3,4.9,222.4,,0.0
IND_UP_005,2026-01-08 07:00:00,15.2,74.5,5.0,138.0,991.0,0.0
IND_UP_005,2026-01-08 08:00:00,15.8,69.5,4.5,279.3,990.5,0.0
IND_UP_005,2026-01-08 09:00:00,18.4,64.1,4.7,309.0,990.6,0.0
IND_UP_005,2026-01-08 10:00:00,24.2,57.9,3.9,191.9,990.8,0.0
IND_UP_005,2026-01-08 11:00:00,20.1,61.7,3.1,201.2,990.7,0.0
