station_id,timestamp,pm2_5,pm10,no2,so2,co,o3
IND_PB_001,2026-01-24 06:00:00,118.31,250.03,35.23,18.79,1.59,8.68
IND_PB_001,2026-01-24 07:00:00,95.18,156.64,37.17,15.65,1.98,14.63
IND_PB_001,2026-01-24 08:00:00,198.2,322.21,83.04,16.91,3.58,29.69
IND_PB_001,2026-01-24 09:00:00,204.34,424.27,81.57,17.49,3.58,36.89
IND_PB_001,2026-01-24 10:00:00,92.35,146.6,37.94,8.41,1.44,52.15
IND_PB_001,2026-01-24 11:00:00,96.64,222.14,38.05,16.23,1.82,53.44
IND_PB_001,2026-01-24 12:00:00,109.08,216.38,39.8,19.96,2.03,51.93
IND_PB_001,2026-01-24 13:00:00,100.28,,35.26,17.08,1.86,53.61
IND_PB_001,2026-01-24 14:00:00,91.92,203.83,43.47,18.63,1.97,52.06
IND_PB_001,2026-01-24 15:00:00,100.55,154.3,41.65,18.64,1.9,47.78
IND_PB_001,2026-01-24 16:00:00,108.18,181.71,44.31,21.22,1.77,33.66
IND_PB_001,2026-01-24 17:00:00,105.07,167.45,38.29,20.14,2.08,22.88
IND_PB_001,2026-01-24 18:00:00,187.32,353.94,79.08,17.36,3.67,14.78
IND_PB_001,2026-01-24 19:00:00,231.24,347.9,95.38,18.89,4.54,17.33
IND_PB_001,2026-01-24 20:00:00,206.93,461.24,88.47,17.87,4.02,16.15
IND_PB_001,2026-01-24 21:00:00,229.86,482.89,96.72,21.08,4.08,17.33
IND_PB_001,2026-01-24 22:00:00,123.14,214.16,38.45,16.64,1.83,18.74
IND_PB_001,2026-01-24 23:00:00,141.9,223.47,43.87,15.24,2.01,15.35
IND_PB_001,2026-01-25 00:00:00,125.1,232.36,38.54,16.65,1.94,17.17
IND_PB_001,2026-01-25 01:00:00,120.87,212.77,34.68,18.08,1.59,12.2
IND_PB_001,2026-01-25 02:00:00,109.81,179.57,34.83,14.77,1.74,16.13
IND_PB_001,2026-01-25 03:00:00,127.15,202.57,34.27,12.43,1.96,16.27
IND_PB_001,2026-01-25 04:00:00,112.59,209.98,40.32,14.21,1.72,15.92
IND_PB_001,2026-01-25 05:00:00,119.56,241.91,35.72,17.99,1.59,23.53
IND_PB_001,2026-01-25 06:00:00,106.28,169.06,37.87,15.53,1.51,10.25
IND_PB_001,2026-01-25 07:00:00,98.12,197.62,38.82,17.78,1.84,20.95
IND_PB_001,2026-01-25 08:00:00,73.44,121.46,32.93,8.02,1.47,27.35
IND_PB_001,2026-01-25 09:00:00,196.5,438.98,75.95,19.54,3.66,35.89
IND_PB_001,2026-01-25 10:00:00,-999.0,336.25,73.29,16.09,3.5,43.99
IND_PB_001,2026-01-25 11:00:00,95.81,210.45,45.02,18.23,2.0,54.21
IND_PB_001,2026-01-25 12:00:00,103.18,194.54,42.1,16.33,1.85,52.23
IND_PB_001,2026-01-25 13:00:00,91.01,176.79,32.64,17.4,1.9,53.9
IND_PB_001,2026-01-25 14:00:00,114.64,227.71,41.95,15.75,1.99,54.14
IND_PB_001,2026-01-25 15:00:00,106.85,175.6,43.73,21.35,1.99,49.7
IND_PB_001,2026-01-25 16:00:00,91.54,212.44,43.13,17.67,1.94,30.53
IND_PB_001,2026-01-25 17:00:00,109.18,160.03,40.77,19.26,2.15,
IND_PB_001,2026-01-25 18:00:00,221.5,373.71,91.37,20.06,4.07,16.83
IND_PB_001,2026-01-25 19:00:00,218.89,412.67,88.03,16.74,4.28,12.2
IND_PB_001,2026-01-25 20:00:00,213.31,460.47,91.65,18.92,3.98,15.8
IND_PB_001,2026-01-25 21:00:00,226.92,520.46,97.04,16.96,4.34,17.3
IND_PB_001,2026-01-25 22:00:00,139.15,294.35,41.51,21.96,2.16,19.85
IND_PB_001,2026-01-25 23:00:00,122.51,189.79,40.79,14.73,1.9,9.19
IND_PB_001,2026-01-26 00:00:00,132.91,273.46,40.82,19.03,1.93,13.08
IND_PB_001,2026-01-26 01:00:00,126.57,199.26,32.77,16.23,1.66,14.72
IND_PB_001,2026-01-26 02:00:00,129.01,240.5,38.6,16.58,1.81,13.43
IND_PB_001,2026-01-26 03:00:00,121.95,190.65,33.65,,1.73,15.45
IND_PB_001,2026-01-26 04:00:00,120.58,243.77,40.08,15.53,1.66,15.28
IND_PB_001,2026-01-26 05:00:00,119.14,246.18,41.13,16.77,1.69,15.1
IND_PB_001,2026-01-26 06:00:00,116.09,180.45,35.56,15.5,1.59,7.58
IND_PB_001,2026-01-26 07:00:00,87.4,171.61,38.19,16.99,1.87,24.11
IND_PB_001,2026-01-26 08:00:00,181.97,379.98,77.01,17.88,3.65,31.16
IND_PB_001,2026-01-26 09:00:00,195.21,313.49,77.42,19.41,4.05,40.43
IND_PB_001,2026-01-26 10:00:00,200.1,442.67,83.27,15.35,3.39,50.91
IND_PB_001,2026-01-26 11:00:00,94.82,174.02,41.27,16.46,1.84,48.86
IND_PB_001,2026-01-26 12:00:00,47.98,77.82,18.95,6.43,0.66,58.59
IND_PB_001,2026-01-26 13:00:00,90.58,170.91,37.0,17.75,1.74,53.62
IND_PB_001,2026-01-26 14:00:00,93.75,173.97,42.0,22.01,1.86,47.28
IND_PB_001,2026-01-26 15:00:00,111.24,242.45,40.25,16.19,2.07,42.84
IND_PB_001,2026-01-26 16:00:00,92.3,195.12,,18.4,1.8,34.8
IND_PB_001,2026-01-26 17:00:00,110.37,232.6,44.0,25.09,2.01,23.5
IND_PB_001,2026-01-26 18:00:00,202.99,378.31,87.34,18.47,3.87,15.85
IND_PB_001,2026-01-26 19:00:00,207.2,408.2,84.67,22.43,4.14,14.6
IND_PB_001,2026-01-26 20:00:00,,368.11,90.67,20.01,4.02,17.4
IND_PB_001,2026-01-26 21:00:00,212.23,459.24,90.11,17.83,,18.16
IND_PB_001,2026-01-26 22:00:00,132.4,249.85,40.02,25.09,1.7,11.87
IND_PB_001,2026-01-26 23:00:00,139.36,234.87,41.16,,2.0,16.54
IND_PB_001,2026-01-27 00:00:00,122.91,276.8,37.58,19.71,1.73,15.91
IND_PB_001,2026-01-27 01:00:00,121.82,196.7,32.76,17.91,1.62,21.99
IND_PB_001,2026-01-27 02:00:00,127.72,202.18,41.37,17.37,1.77,17.79
IND_PB_001,2026-01-27 03:00:00,115.69,251.66,37.04,16.17,1.79,15.5
IND_PB_001,2026-01-27 04:00:00,54.26,131.18,13.69,7.15,0.65,12.37
IND_PB_001,2026-01-27 05:00:00,106.44,241.13,37.76,14.4,1.78,16.5
IND_PB_001,2026-01-27 06:00:00,125.59,210.14,39.83,16.98,1.58,
IND_PB_001,2026-01-27 07:00:00,102.83,171.68,42.37,14.6,1.62,20.97
IND_PB_001,2026-01-27 08:00:00,91.76,132.69,34.3,8.4,1.89,29.18
IND_PB_001,2026-01-27 09:00:00,193.81,307.56,78.56,15.72,3.7,42.01
IND_PB_001,2026-01-27 10:00:00,194.21,425.15,80.71,20.24,3.74,49.78
IND_PB_001,2026-01-27 11:00:00,102.34,210.64,46.59,19.17,1.8,56.39
IND_PB_001,2026-01-27 12:00:00,43.26,73.98,14.12,,0.89,49.37
IND_PB_001,2026-01-27 13:00:00,103.63,220.4,45.91,21.27,1.92,51.17
IND_PB_001,2026-01-27 14:00:00,105.85,232.02,44.0,19.32,2.2,45.36
IND_PB_001,2026-01-27 15:00:00,108.68,190.27,47.17,17.37,1.93,45.42
IND_PB_001,2026-01-27 16:00:00,125.2,277.69,,19.74,2.09,33.65
IND_PB_001,2026-01-27 17:00:00,104.55,183.64,46.0,18.63,1.83,23.63
IND_PB_001,2026-01-27 18:00:00,213.67,458.53,85.61,19.04,,16.04
IND_PB_001,2026-01-27 19:00:00,239.65,483.9,95.53,19.04,4.01,13.63
IND_PB_001,2026-01-27 20:00:00,206.9,409.4,86.27,18.19,4.19,12.06
IND_PB_001,2026-01-27 21:00:00,180.33,413.07,68.05,,3.43,15.65
IND_PB_001,2026-01-27 22:00:00,123.28,223.0,45.39,13.34,1.79,
IND_PB_001,2026-01-27 23:00:00,123.76,260.59,40.86,16.19,1.96,19.22
IND_PB_001,2026-01-28 00:00:00,131.41,245.81,38.77,19.41,1.95,16.27
IND_PB_001,2026-01-28 01:00:00,117.23,258.22,38.92,17.85,1.53,18.34
IND_PB_001,2026-01-28 02:00:00,125.33,247.7,,19.25,1.73,19.42
IND_PB_001,2026-01-28 03:00:00,114.72,217.46,37.9,14.11,1.5,13.34
IND_PB_001,2026-01-28 04:00:00,103.47,186.18,32.54,12.73,1.56,16.65
IND_PB_001,2026-01-28 05:00:00,115.37,199.37,36.73,14.18,1.83,16.31
IND_PB_001,2026-01-28 06:00:00,121.61,265.74,37.12,15.12,1.74,16.02
IND_PB_001,2026-01-28 07:00:00,90.09,203.24,38.08,13.65,2.08,26.59
IND_PB_001,2026-01-28 08:00:00,183.1,359.66,74.77,14.33,3.2,30.87
IND_PB_001,2026-01-28 09:00:00,201.52,426.26,78.29,17.59,3.77,41.15
IND_PB_001,2026-01-28 10:00:00,193.21,427.74,79.8,18.35,3.9,40.06
IND_PB_001,2026-01-28 11:00:00,91.03,168.06,33.5,16.14,1.89,47.76
IND_PB_001,2026-01-28 12:00:00,82.92,153.34,31.78,14.79,1.55,55.58
IND_PB_001,2026-01-28 13:00:00,99.65,171.17,45.25,18.12,2.01,53.97
IND_PB_001,2026-01-28 14:00:00,103.98,192.57,42.21,18.06,2.13,54.95
IND_PB_001,2026-01-28 15:00:00,117.53,184.86,42.44,21.47,1.91,47.56
IND_PB_001,2026-01-28 16:00:00,111.81,220.15,45.67,21.26,2.08,30.09
IND_PB_001,2026-01-28 17:00:00,108.14,224.19,49.39,20.2,2.12,24.05
IND_PB_001,2026-01-28 18:00:00,220.94,447.31,94.16,15.83,3.8,21.32
IND_PB_001,2026-01-28 19:00:00,189.66,322.36,83.39,19.7,3.59,17.18
IND_PB_001,2026-01-28 20:00:00,240.23,552.16,102.1,20.02,4.49,15.14
IND_PB_001,2026-01-28 21:00:00,228.63,386.35,92.43,17.36,4.24,13.24
IND_PB_001,2026-01-28 22:00:00,115.76,240.59,36.14,17.14,1.6,16.28
IND_PB_001,2026-01-28 23:00:00,144.63,315.19,41.93,13.96,2.06,17.83
IND_PB_001,2026-01-29 00:00:00,135.81,214.69,45.65,18.04,1.96,13.62
IND_PB_001,2026-01-29 01:00:00,120.77,252.24,38.46,15.76,1.58,13.58
IND_PB_001,2026-01-29 02:00:00,127.74,238.58,44.42,18.08,1.91,13.99
IND_PB_001,2026-01-29 03:00:00,103.13,198.39,41.63,15.18,1.58,13.46
IND_PB_001,2026-01-29 04:00:00,112.92,237.42,,18.34,1.71,15.62
IND_PB_001,2026-01-29 05:00:00,114.32,206.72,32.88,17.29,1.7,16.97
IND_PB_001,2026-01-29 06:00:00,116.51,211.53,36.27,14.59,1.69,16.29
IND_PB_001,2026-01-29 07:00:00,92.01,138.45,31.87,15.72,1.83,24.99
IND_PB_001,2026-01-29 08:00:00,181.49,383.46,74.67,15.13,3.33,32.22
IND_PB_001,2026-01-29 09:00:00,181.75,275.07,70.35,15.31,3.71,40.67
IND_PB_001,2026-01-29 10:00:00,196.34,411.62,77.08,17.96,3.45,45.9
IND_PB_001,2026-01-29 11:00:00,94.8,201.93,40.36,15.95,1.96,55.77
IND_PB_001,2026-01-29 12:00:00,102.71,158.85,43.54,14.51,2.17,58.19
IND_PB_001,2026-01-29 13:00:00,100.19,155.68,43.36,21.11,2.05,
IND_PB_001,2026-01-29 14:00:00,112.32,247.82,44.08,,2.26,51.18
IND_PB_001,2026-01-29 15:00:00,120.48,286.47,46.11,21.6,2.07,38.47
IND_PB_001,2026-01-29 16:00:00,116.16,215.15,47.31,21.5,2.3,38.53
IND_PB_001,2026-01-29 17:00:00,102.0,209.94,44.56,18.49,1.96,23.47
IND_PB_001,2026-01-29 18:00:00,240.22,390.11,95.19,20.73,4.8,13.0
IND_PB_001,2026-01-29 19:00:00,202.69,392.84,85.16,,4.12,17.39
IND_PB_001,2026-01-29 20:00:00,240.46,423.82,93.0,19.09,4.46,13.19
IND_PB_001,2026-01-29 21:00:00,211.84,457.89,87.57,18.81,4.29,19.26
IND_PB_001,2026-01-29 22:00:00,145.48,284.57,46.42,20.59,2.2,15.21
IND_PB_001,2026-01-29 23:00:00,129.21,213.67,42.99,16.99,2.09,12.64
IND_PB_001,2026-01-30 00:00:00,,204.37,41.82,19.8,1.95,18.39
IND_PB_001,2026-01-30 01:00:00,127.65,273.33,36.7,18.56,1.76,17.53
IND_PB_001,2026-01-30 02:00:00,122.65,260.86,38.68,17.26,1.91,13.16
IND_PB_001,2026-01-30 03:00:00,117.5,251.72,31.7,17.36,1.77,22.22
IND_PB_001,2026-01-30 04:00:00,114.77,225.99,40.7,16.36,1.67,10.31
IND_PB_001,2026-01-30 05:00:00,115.86,,33.78,16.67,,8.28
IND_PB_001,2026-01-30 06:00:00,117.48,214.65,36.74,15.87,1.89,11.19
IND_PB_001,2026-01-30 07:00:00,42.76,88.48,18.67,7.6,0.92,22.05
IND_PB_001,2026-01-30 08:00:00,176.34,,72.93,18.18,3.23,29.57
IND_PB_001,2026-01-30 09:00:00,197.67,336.67,73.97,17.26,3.82,39.97
IND_PB_001,2026-01-30 10:00:00,188.48,395.19,,21.61,3.8,47.91
IND_PB_001,2026-01-30 11:00:00,,173.54,38.11,17.41,,52.69
IND_PB_001,2026-01-30 12:00:00,99.36,213.77,41.45,18.16,1.87,57.62
IND_PB_001,2026-01-30 13:00:00,101.63,149.82,52.44,17.47,1.85,54.13
IND_PB_001,2026-01-30 14:00:00,104.83,233.68,43.01,19.56,1.67,46.34
IND_PB_001,2026-01-30 15:00:00,103.49,195.46,33.25,17.94,2.04,47.91
IND_PB_001,2026-01-30 16:00:00,102.5,214.77,38.71,21.28,1.97,31.83
IND_PB_001,2026-01-30 17:00:00,108.38,165.33,47.0,18.94,2.26,20.16
IND_PB_001,2026-01-30 18:00:00,205.68,,87.43,17.02,3.66,10.99
IND_PB_001,2026-01-30 19:00:00,172.38,353.93,72.21,12.88,3.08,9.84
IND_PB_001,2026-01-30 20:00:00,224.85,491.84,96.16,17.43,3.97,15.23
IND_PB_001,2026-01-30 21:00:00,205.78,458.68,80.15,17.55,3.79,16.36
IND_PB_001,2026-01-30 22:00:00,128.92,187.09,41.52,15.75,2.11,14.69
IND_PB_001,2026-01-30 23:00:00,129.08,221.85,39.32,18.82,1.83,19.48
IND_PB_002,2026-01-01 00:00:00,122.92,208.93,28.11,17.83,1.46,
IND_PB_002,2026-01-01 01:00:00,110.54,167.05,28.2,13.27,1.32,16.14
IND_PB_002,2026-01-01 02:00:00,112.24,216.4,33.38,14.14,1.56,17.67
IND_PB_002,2026-01-01 03:00:00,110.53,221.76,31.21,14.9,1.16,18.34
IND_PB_002,2026-01-01 04:00:00,106.11,203.72,,14.19,1.41,19.06
IND_PB_002,2026-01-01 05:00:00,99.31,190.98,26.12,13.72,,12.11
IND_PB_002,2026-01-01 06:00:00,100.41,193.15,29.33,15.41,1.02,12.73
IND_PB_002,2026-01-01 07:00:00,75.0,170.83,24.75,13.13,1.22,29.02
IND_PB_002,2026-01-01 08:00:00,166.72,354.06,57.73,14.3,2.95,29.89
IND_PB_002,2026-01-01 09:00:00,157.89,267.32,52.71,11.17,2.6,46.7
IND_PB_002,2026-01-01 10:00:00,158.69,248.88,50.84,13.85,2.23,47.2
IND_PB_002,2026-01-01 11:00:00,86.58,135.13,33.34,12.14,1.24,54.22
IND_PB_002,2026-01-01 12:00:00,88.24,179.31,33.31,12.02,1.3,54.88
IND_PB_002,2026-01-01 13:00:00,87.0,140.8,24.1,12.7,1.52,58.05
IND_PB_002,2026-01-01 14:00:00,80.72,145.88,30.07,11.51,1.59,58.84
IND_PB_002,2026-01-01 15:00:00,108.51,200.81,32.41,17.7,1.36,45.85
IND_PB_002,2026-01-01 16:00:00,83.91,156.73,29.94,12.36,1.65,38.84
IND_PB_002,2026-01-01 17:00:00,101.52,202.17,27.67,13.21,1.53,29.93
IND_PB_002,2026-01-01 18:00:00,198.89,351.64,64.24,9.61,2.81,11.1
IND_PB_002,2026-01-01 19:00:00,211.43,389.97,70.33,16.1,2.89,17.79
IND_PB_002,2026-01-01 20:00:00,207.97,459.92,73.4,15.66,3.06,12.73
IND_PB_002,2026-01-01 21:00:00,167.93,322.92,51.13,10.59,2.51,14.48
IND_PB_002,2026-01-01 22:00:00,121.98,243.59,23.68,11.77,1.36,16.66
IND_PB_002,2026-01-01 23:00:00,121.61,223.15,28.93,14.77,1.64,17.85
IND_PB_002,2026-01-02 00:00:00,118.93,256.87,29.59,13.86,1.53,16.16
IND_PB_002,2026-01-02 01:00:00,110.09,205.34,29.25,13.16,1.44,23.59
IND_PB_002,2026-01-02 02:00:00,102.99,196.48,27.46,,1.39,22.01
IND_PB_002,2026-01-02 03:00:00,91.56,167.48,26.37,14.67,1.25,17.05
IND_PB_002,2026-01-02 04:00:00,52.8,80.88,10.97,8.86,0.49,16.21
IND_PB_002,2026-01-02 05:00:00,106.89,168.78,22.45,12.11,0.95,17.51
IND_PB_002,2026-01-02 06:00:00,93.48,166.85,24.99,14.86,1.01,20.94
IND_PB_002,2026-01-02 07:00:00,76.53,161.33,29.01,7.1,1.23,24.41
IND_PB_002,2026-01-02 08:00:00,163.88,340.52,63.39,12.37,2.65,33.68
IND_PB_002,2026-01-02 09:00:00,177.35,,60.4,12.68,2.56,36.32
IND_PB_002,2026-01-02 10:00:00,148.6,336.92,44.48,9.99,2.31,53.66
IND_PB_002,2026-01-02 11:00:00,88.04,156.54,34.89,8.83,1.31,56.48
IND_PB_002,2026-01-02 12:00:00,88.79,141.34,24.32,15.04,1.23,58.06
IND_PB_002,2026-01-02 13:00:00,90.35,172.19,33.73,11.8,1.27,55.51
IND_PB_002,2026-01-02 14:00:00,87.68,191.07,24.67,13.42,1.47,52.01
IND_PB_002,2026-01-02 15:00:00,75.8,142.59,27.06,13.36,0.95,48.42
IND_PB_002,2026-01-02 16:00:00,109.31,224.48,35.24,14.1,1.79,42.95
IND_PB_002,2026-01-02 17:00:00,98.47,216.4,31.22,12.37,1.49,23.86
IND_PB_002,2026-01-02 18:00:00,199.68,377.37,65.76,,3.12,19.55
IND_PB_002,2026-01-02 19:00:00,211.19,427.77,65.53,16.88,3.1,20.72
IND_PB_002,2026-01-02 20:00:00,181.75,305.45,62.7,16.19,2.91,13.11
IND_PB_002,2026-01-02 21:00:00,201.49,457.54,65.5,18.44,3.0,14.72
IND_PB_002,2026-01-02 22:00:00,116.25,223.4,23.88,,1.41,18.77
IND_PB_002,2026-01-02 23:00:00,52.62,92.96,7.96,5.13,0.8,16.21
IND_PB_002,2026-01-03 00:00:00,108.49,,24.24,,1.41,17.39
IND_PB_002,2026-01-03 01:00:00,100.51,176.16,27.93,13.35,,17.92
IND_PB_002,2026-01-03 02:00:00,108.83,216.86,30.58,12.63,1.29,21.18
IND_PB_002,2026-01-03 03:00:00,109.76,189.4,30.45,13.95,1.27,16.23
IND_PB_002,2026-01-03 04:00:00,84.9,140.56,20.49,11.63,1.16,18.28
IND_PB_002,2026-01-03 05:00:00,,215.2,29.38,7.71,1.0,16.67
IND_PB_002,2026-01-03 06:00:00,104.97,192.98,27.49,10.28,1.24,17.32
IND_PB_002,2026-01-03 07:00:00,72.63,118.07,28.35,12.08,0.78,25.07
IND_PB_002,2026-01-03 08:00:00,158.35,331.83,53.39,13.22,2.4,32.94
IND_PB_002,2026-01-03 09:00:00,158.03,266.48,52.06,9.82,2.4,39.88
IND_PB_002,2026-01-03 10:00:00,,351.8,55.21,16.54,2.82,48.44
IND_PB_002,2026-01-03 11:00:00,75.71,,26.59,6.44,1.28,53.11
IND_PB_002,2026-01-03 12:00:00,98.02,140.1,29.32,15.27,1.25,58.98
IND_PB_002,2026-01-03 13:00:00,75.82,153.78,24.85,,1.06,57.73
IND_PB_002,2026-01-03 14:00:00,89.81,155.76,28.58,13.76,1.58,57.53
IND_PB_002,2026-01-03 15:00:00,90.66,164.88,37.93,9.85,1.18,47.35
IND_PB_002,2026-01-03 16:00:00,91.73,207.92,29.63,11.32,1.23,39.59
IND_PB_002,2026-01-03 17:00:00,103.28,210.66,33.36,13.19,1.4,28.44
IND_PB_002,2026-01-03 18:00:00,181.67,385.04,59.29,13.32,2.78,20.51
IND_PB_002,2026-01-03 19:00:00,204.99,467.72,71.53,13.83,3.06,12.72
IND_PB_002,2026-01-03 20:00:00,168.87,380.3,58.49,12.85,3.01,10.51
IND_PB_002,2026-01-03 21:00:00,186.58,406.24,60.19,10.85,2.9,18.13
IND_PB_002,2026-01-03 22:00:00,118.06,232.03,26.4,11.45,1.42,20.82
IND_PB_002,2026-01-03 23:00:00,115.33,195.09,26.79,14.24,1.29,14.91
IND_PB_002,2026-01-04 00:00:00,95.08,188.69,23.02,12.54,1.17,16.38
IND_PB_002,2026-01-04 01:00:00,110.61,193.75,28.56,11.61,1.2,15.54
IND_PB_002,2026-01-04 02:00:00,95.12,191.25,31.03,10.99,1.15,14.15
IND_PB_002,2026-01-04 03:00:00,106.91,219.37,26.04,12.03,1.28,15.77
IND_PB_002,2026-01-04 04:00:00,103.68,191.26,28.61,10.09,1.32,20.42
IND_PB_002,2026-01-04 05:00:00,101.76,199.5,,11.46,1.33,16.8
IND_PB_002,2026-01-04 06:00:00,105.75,221.53,23.69,12.35,1.36,17.89
IND_PB_002,2026-01-04 07:00:00,74.79,117.74,28.97,14.67,1.09,26.6
IND_PB_002,2026-01-04 08:00:00,160.68,340.76,57.25,16.64,2.58,31.44
IND_PB_002,2026-01-04 09:00:00,183.65,410.29,61.44,14.39,2.36,43.32
IND_PB_002,2026-01-04 10:00:00,169.05,254.42,59.21,9.23,2.77,54.28
IND_PB_002,2026-01-04 11:00:00,86.95,168.72,27.05,9.63,0.93,56.74
IND_PB_002,2026-01-04 12:00:00,90.48,188.66,27.2,12.81,1.31,60.53
IND_PB_002,2026-01-04 13:00:00,89.07,143.54,29.03,12.92,1.76,56.18
IND_PB_002,2026-01-04 14:00:00,84.46,179.46,27.8,,1.43,53.99
IND_PB_002,2026-01-04 15:00:00,90.28,,29.72,13.74,1.54,37.66
IND_PB_002,2026-01-04 16:00:00,95.31,157.62,,16.16,1.43,35.58
IND_PB_002,2026-01-04 17:00:00,68.15,,19.36,9.49,1.06,
IND_PB_002,2026-01-04 18:00:00,209.33,348.52,69.88,14.26,3.7,14.81
IND_PB_002,2026-01-04 19:00:00,194.25,298.05,67.6,12.03,3.05,21.19
IND_PB_002,2026-01-04 20:00:00,165.13,344.65,54.69,12.86,2.46,16.41
IND_PB_002,2026-01-04 21:00:00,188.36,311.85,61.69,15.18,3.03,10.48
IND_PB_002,2026-01-04 22:00:00,122.0,180.34,27.36,14.62,1.44,17.97
IND_PB_002,2026-01-04 23:00:00,119.6,203.83,24.89,13.11,1.44,12.81
IND_PB_002,2026-01-05 00:00:00,114.14,243.91,27.44,10.78,1.42,
IND_PB_002,2026-01-05 01:00:00,118.59,255.58,28.19,14.96,1.58,15.11
IND_PB_002,2026-01-05 02:00:00,114.38,191.13,28.43,12.84,1.42,16.3
IND_PB_002,2026-01-05 03:00:00,50.14,109.28,12.94,7.26,0.63,22.55
IND_PB_002,2026-01-05 04:00:00,104.98,198.78,28.81,11.88,1.26,22.02
IND_PB_002,2026-01-05 05:00:00,94.65,225.23,25.93,15.87,0.85,17.44
IND_PB_002,2026-01-05 06:00:00,87.33,139.38,28.61,9.06,0.9,19.81
IND_PB_002,2026-01-05 07:00:00,86.25,138.58,24.41,11.57,1.26,19.96
IND_PB_002,2026-01-05 08:00:00,162.96,310.04,53.39,11.46,2.46,25.97
IND_PB_002,2026-01-05 09:00:00,146.45,,48.44,11.22,2.42,44.15
IND_PB_002,2026-01-05 10:00:00,174.03,284.22,59.63,11.47,2.59,49.88
IND_PB_002,2026-01-05 11:00:00,82.94,123.92,28.84,15.51,1.61,64.94
IND_PB_002,2026-01-05 12:00:00,77.23,171.78,25.88,,1.09,61.72
IND_PB_002,2026-01-05 13:00:00,96.72,189.92,30.04,13.53,1.84,58.16
IND_PB_002,2026-01-05 14:00:00,91.66,171.74,32.25,15.67,1.34,53.15
IND_PB_002,2026-01-05 15:00:00,80.23,111.6,30.29,13.27,1.33,45.04
IND_PB_002,2026-01-05 16:00:00,90.83,159.32,27.49,10.96,1.41,39.4
IND_PB_002,2026-01-05 17:00:00,109.56,199.53,33.69,17.08,1.62,27.31
IND_PB_002,2026-01-05 18:00:00,189.03,405.1,60.84,14.56,2.84,15.45
IND_PB_002,2026-01-05 19:00:00,207.19,435.3,68.89,16.52,3.15,16.18
IND_PB_002,2026-01-05 20:00:00,206.34,419.92,71.24,16.64,3.04,14.59
IND_PB_002,2026-01-05 21:00:00,190.36,364.21,61.28,12.68,2.77,19.34
IND_PB_002,2026-01-05 22:00:00,121.04,223.19,38.26,12.88,1.31,15.23
IND_PB_002,2026-01-05 23:00:00,108.39,255.16,30.75,18.74,1.55,17.28
IND_PB_002,2026-01-06 00:00:00,117.77,219.54,29.5,14.28,1.23,19.1
IND_PB_002,2026-01-06 01:00:00,110.32,235.86,32.13,15.77,1.33,12.27
IND_PB_002,2026-01-06 02:00:00,109.75,217.92,24.49,10.74,1.27,15.26
IND_PB_002,2026-01-06 03:00:00,96.26,168.36,25.16,10.35,0.93,15.64
IND_PB_002,2026-01-06 04:00:00,105.27,240.17,26.2,13.46,1.35,17.83
IND_PB_002,2026-01-06 05:00:00,101.87,216.27,27.39,13.59,1.16,16.95
IND_PB_002,2026-01-06 06:00:00,103.77,234.23,30.82,15.05,1.2,23.36
IND_PB_002,2026-01-06 07:00:00,84.02,170.59,24.2,14.17,1.13,21.79
IND_PB_002,2026-01-06 08:00:00,160.35,352.91,50.89,7.82,2.57,33.52
IND_PB_002,2026-01-06 09:00:00,148.54,295.68,54.38,12.95,2.39,43.21
IND_PB_002,2026-01-06 10:00:00,170.72,375.78,61.34,14.89,2.83,48.52
IND_PB_002,2026-01-06 11:00:00,91.5,163.89,28.51,8.41,1.32,50.98
IND_PB_002,2026-01-06 12:00:00,85.2,191.3,24.62,14.33,1.43,57.51
IND_PB_002,2026-01-06 13:00:00,95.09,185.54,30.56,14.91,1.56,59.42
IND_PB_002,2026-01-06 14:00:00,91.13,177.02,31.89,11.89,1.52,61.68
IND_PB_002,2026-01-06 15:00:00,96.88,150.18,31.64,14.79,1.42,44.15
IND_PB_002,2026-01-06 16:00:00,90.95,172.88,25.19,10.33,1.41,34.84
IND_PB_002,2026-01-06 17:00:00,97.93,187.32,31.84,15.21,1.6,27.12
IND_PB_002,2026-01-06 18:00:00,213.03,356.69,65.98,14.3,3.27,11.36
IND_PB_002,2026-01-06 19:00:00,176.46,274.73,,14.29,2.87,16.94
IND_PB_002,2026-01-06 20:00:00,97.62,151.62,27.03,6.21,1.52,10.9
IND_PB_002,2026-01-06 21:00:00,202.28,432.82,66.06,12.23,3.11,22.92
IND_PB_002,2026-01-06 22:00:00,,214.84,26.95,13.91,1.59,10.94
IND_PB_002,2026-01-06 23:00:00,125.52,279.39,30.9,15.9,1.5,18.76
IND_PB_002,2026-01-07 00:00:00,112.28,215.66,29.91,14.8,1.38,14.98
IND_PB_002,2026-01-07 01:00:00,104.95,219.07,23.05,10.51,1.16,15.85
IND_PB_002,2026-01-07 02:00:00,104.25,230.37,28.49,10.72,1.2,15.57
IND_PB_002,2026-01-07 03:00:00,92.27,193.92,21.12,12.66,1.31,14.9
IND_PB_002,2026-01-07 04:00:00,109.85,186.16,24.53,14.73,1.17,18.96
IND_PB_002,2026-01-07 05:00:00,99.61,170.35,29.13,11.79,1.25,13.5
IND_PB_002,2026-01-07 06:00:00,48.47,86.03,13.52,0.5,0.38,16.87
